Timestamp,Sail,TWS,TWA,BoatSpeed,Notes
2026-06-29T11:15:31.052Z,A6,14.10,112,9.55,On Target
2026-06-29T08:01:29.787Z,A6,13.99,108,8.46,Poor Trim
2026-06-29T18:54:53.115Z,A6,14.11,116,9.99,On Target
2026-06-29T02:18:21.598Z,A6,14.00,117,10.84,Surfing/Planing
2026-06-28T21:44:01.095Z,A6,14.25,114,11.11,Surfing/Planing
2026-06-29T10:14:55.767Z,A6,13.94,119,10.10,On Target
2026-06-29T03:37:54.427Z,A6,13.91,121,9.91,On Target
2026-06-29T03:57:52.892Z,A6,14.07,122,8.84,Poor Trim
2026-06-28T22:30:05.670Z,A6,15.81,95,10.67,On Target
2026-06-29T09:48:34.965Z,A6,15.96,97,11.18,Surfing/Planing
2026-06-29T05:43:32.272Z,A6,15.84,95,10.53,On Target
2026-06-29T12:39:51.353Z,A6,16.11,101,10.25,On Target
2026-06-29T18:37:54.835Z,A6,16.22,98,10.39,On Target
2026-06-29T06:10:16.140Z,A6,15.91,102,10.28,On Target
2026-06-29T11:00:46.559Z,A6,16.06,103,11.09,Surfing/Planing
2026-06-29T06:38:12.341Z,A6,16.01,103,10.77,On Target
2026-06-29T05:19:10.776Z,A6,15.72,103,10.33,On Target
2026-06-29T15:31:41.569Z,A6,15.96,108,9.11,Poor Trim
2026-06-29T04:52:39.993Z,A6,16.27,111,10.48,On Target
2026-06-29T14:11:48.873Z,A6,15.75,109,10.58,On Target
2026-06-28T23:08:25.775Z,A6,15.74,114,9.12,Poor Trim
2026-06-29T04:15:50.441Z,A6,16.26,113,10.79,On Target
2026-06-29T11:30:23.817Z,A6,16.23,117,10.22,On Target
2026-06-29T17:16:01.333Z,A6,16.19,118,10.68,On Target
2026-06-29T05:10:31.723Z,A6,15.95,120,10.62,On Target
2026-06-29T05:32:40.330Z,A6,15.87,118,11.89,Surfing/Planing
2026-06-29T13:43:21.877Z,A6,18.00,96,10.89,On Target
2026-06-29T22:27:53.461Z,A6,17.86,97,11.47,On Target
2026-06-29T02:05:23.518Z,A6,17.97,94,10.89,On Target
2026-06-29T10:48:55.755Z,A6,17.82,98,11.18,On Target
2026-06-29T16:46:47.746Z,A6,18.08,102,11.80,Surfing/Planing
2026-06-28T22:16:49.725Z,A6,18.20,101,12.22,Surfing/Planing
2026-06-29T02:10:05.183Z,A6,18.25,107,10.92,On Target
2026-06-29T12:41:26.938Z,A6,17.74,103,10.88,On Target
2026-06-29T18:00:37.631Z,A6,17.96,104,12.51,Surfing/Planing
2026-06-29T14:09:49.609Z,A6,18.29,109,11.22,On Target
2026-06-29T10:04:32.294Z,A6,18.27,112,10.12,Poor Trim
2026-06-28T21:31:11.730Z,A6,18.18,108,10.97,On Target
2026-06-29T09:49:23.145Z,A6,17.73,113,10.92,On Target
2026-06-29T19:57:42.326Z,A6,18.03,117,11.41,On Target
2026-06-28T22:16:23.888Z,A6,17.91,113,9.67,Poor Trim
2026-06-28T21:29:16.554Z,A6,18.22,120,11.30,On Target
2026-06-29T02:41:29.259Z,A6,17.94,118,10.93,On Target
2026-06-29T20:03:48.318Z,A6,17.99,120,9.43,Poor Trim
2026-06-28T20:34:19.821Z,A6,20.05,96,13.21,Surfing/Planing
2026-06-29T12:12:36.268Z,A6,20.21,95,11.75,On Target
2026-06-29T21:35:59.718Z,A6,20.20,93,9.94,Poor Trim
2026-06-29T17:32:33.622Z,A6,20.18,98,11.71,On Target
2026-06-29T08:26:23.538Z,A6,19.77,98,10.56,Poor Trim
2026-06-29T16:35:01.253Z,A6,19.87,101,11.66,On Target
2026-06-29T10:59:58.925Z,A6,19.93,103,12.77,Surfing/Planing
2026-06-29T02:38:18.893Z,A6,19.98,106,13.44,Surfing/Planing
2026-06-29T15:14:45.996Z,A6,20.16,105,12.17,On Target
2026-06-29T01:53:39.161Z,A6,20.08,109,10.66,Poor Trim
2026-06-28T23:21:05.601Z,A6,20.19,109,11.82,On Target
2026-06-29T16:47:23.066Z,A6,19.91,110,13.50,Surfing/Planing
2026-06-29T08:43:26.416Z,A6,20.15,114,11.53,On Target
2026-06-29T19:05:10.011Z,A6,20.11,114,11.98,On Target
2026-06-29T18:43:07.114Z,A6,20.14,113,13.03,Surfing/Planing
2026-06-29T13:32:03.807Z,A6,20.05,121,11.94,On Target
2026-06-29T11:30:56.174Z,A6,19.82,119,11.55,On Target
2026-06-29T18:29:52.651Z,A6,20.06,121,11.53,On Target
2026-06-29T02:35:18.603Z,A6,22.27,93,12.21,On Target
2026-06-29T03:08:45.407Z,A6,21.80,97,12.85,On Target
2026-06-29T11:01:57.169Z,A6,22.05,94,12.59,On Target
2026-06-29T08:43:58.107Z,A6,22.23,98,10.68,Poor Trim
2026-06-29T20:26:16.849Z,A6,21.74,99,10.97,Poor Trim
2026-06-28T21:45:00.293Z,A6,22.07,102,11.05,Poor Trim
2026-06-29T16:03:07.760Z,A6,22.23,106,10.44,Poor Trim
2026-06-28T20:27:37.513Z,A6,22.16,106,12.43,On Target
2026-06-28T22:19:33.954Z,A6,22.09,105,12.66,On Target
2026-06-29T06:09:06.932Z,A6,21.77,112,14.24,Surfing/Planing
2026-06-29T16:13:34.750Z,A6,22.11,112,12.45,On Target
2026-06-29T12:02:34.492Z,A6,21.99,111,12.49,On Target
2026-06-28T22:11:08.562Z,A6,21.80,115,10.69,Poor Trim
2026-06-29T09:08:02.768Z,A6,22.03,117,12.68,On Target
2026-06-29T04:47:09.968Z,A6,21.97,116,13.70,Surfing/Planing
2026-06-29T19:32:57.156Z,A6,21.87,122,12.68,On Target
2026-06-28T21:30:25.741Z,A6,21.98,119,12.57,On Target
2026-06-29T23:51:58.280Z,A6,21.99,121,10.61,Poor Trim
2026-06-29T08:21:10.001Z,A6,23.75,95,12.85,On Target
2026-06-29T19:05:14.191Z,A6,24.06,96,13.08,On Target
2026-06-29T04:07:04.549Z,A6,23.76,94,13.29,On Target
2026-06-28T23:27:16.208Z,A6,24.02,100,11.49,Poor Trim
2026-06-29T01:45:59.553Z,A6,23.89,102,12.95,On Target
2026-06-29T08:42:40.874Z,A6,24.24,102,14.80,Surfing/Planing
2026-06-29T21:08:32.779Z,A6,23.93,106,12.91,On Target
2026-06-29T22:42:45.935Z,A6,24.19,104,11.46,Poor Trim
2026-06-29T20:21:48.818Z,A6,24.21,104,13.38,On Target
2026-06-29T04:58:39.047Z,A6,24.14,109,13.40,On Target
2026-06-28T23:19:41.399Z,A6,23.88,109,12.79,On Target
2026-06-29T07:52:10.193Z,A6,24.25,109,12.94,On Target
2026-06-29T02:56:47.183Z,A6,23.86,113,11.19,Poor Trim
2026-06-29T04:54:44.461Z,A6,24.02,115,13.33,On Target
2026-06-29T01:33:21.086Z,A6,23.97,114,13.16,On Target
2026-06-29T04:10:51.103Z,A6,23.77,120,14.48,Surfing/Planing
2026-06-29T07:43:45.482Z,A6,24.26,121,14.80,Surfing/Planing
2026-06-29T21:06:46.134Z,A6,23.71,122,12.98,On Target
2026-06-28T20:45:52.968Z,A6,25.79,97,15.81,Surfing/Planing
2026-06-29T19:53:37.405Z,A6,25.75,95,13.82,On Target
2026-06-29T08:33:24.306Z,A6,25.99,95,14.00,On Target
2026-06-29T03:19:22.829Z,A6,26.14,100,13.64,On Target
2026-06-28T20:45:20.125Z,A6,26.01,98,15.85,Surfing/Planing
2026-06-29T16:24:27.620Z,A6,25.93,98,13.77,On Target
2026-06-29T18:16:18.713Z,A6,26.08,105,15.12,Surfing/Planing
2026-06-29T05:26:05.013Z,A6,26.26,103,13.64,On Target
2026-06-29T22:35:41.070Z,A6,26.24,103,13.54,On Target
2026-06-29T06:46:47.309Z,A6,25.73,112,13.55,On Target
2026-06-29T15:21:36.413Z,A6,26.05,109,11.35,Poor Trim
2026-06-29T20:37:46.666Z,A6,26.16,112,14.11,On Target
2026-06-28T23:39:43.912Z,A6,26.14,114,13.40,On Target
2026-06-29T21:30:15.745Z,A6,26.02,114,13.63,On Target
2026-06-29T02:21:48.693Z,A6,25.84,116,12.15,Poor Trim
2026-06-29T14:59:08.808Z,A6,26.14,120,13.56,On Target
2026-06-29T12:01:59.909Z,A6,25.96,118,15.38,Surfing/Planing
2026-06-29T03:16:13.937Z,A6,26.03,118,15.53,Surfing/Planing
2026-06-29T15:33:55.483Z,A5,4.08,111,3.06,On Target
2026-06-29T18:58:18.076Z,A5,3.99,112,3.32,Surfing/Planing
2026-06-29T08:28:54.766Z,A5,4.07,110,3.07,On Target
2026-06-29T00:48:10.075Z,A5,4.05,117,3.10,On Target
2026-06-29T06:58:44.233Z,A5,3.78,116,3.19,On Target
2026-06-29T02:01:10.979Z,A5,4.15,115,2.85,Poor Trim
2026-06-29T06:41:20.020Z,A5,3.99,121,2.60,Poor Trim
2026-06-29T14:41:53.296Z,A5,3.84,121,3.13,On Target
2026-06-29T05:27:56.300Z,A5,3.99,120,2.62,Poor Trim
2026-06-29T19:37:54.875Z,A5,3.71,123,3.05,On Target
2026-06-29T20:46:35.444Z,A5,4.01,125,3.06,On Target
2026-06-29T16:07:32.041Z,A5,3.81,126,3.07,On Target
2026-06-29T23:16:41.898Z,A5,3.94,130,3.53,Surfing/Planing
2026-06-28T22:11:20.549Z,A5,4.01,130,3.15,On Target
2026-06-29T18:04:43.983Z,A5,3.95,131,2.76,Poor Trim
2026-06-29T07:04:17.211Z,A5,6.08,109,4.10,Poor Trim
2026-06-29T10:45:47.468Z,A5,5.78,112,4.80,On Target
2026-06-29T22:16:21.722Z,A5,5.76,108,4.34,Poor Trim
2026-06-29T03:32:59.222Z,A5,6.25,113,4.21,Poor Trim
2026-06-29T22:39:32.234Z,A5,6.16,115,4.94,On Target
2026-06-29T19:33:29.234Z,A5,5.93,115,4.95,On Target
2026-06-29T12:20:30.324Z,A5,6.13,121,4.73,On Target
2026-06-29T16:50:00.500Z,A5,6.13,120,4.93,On Target
2026-06-29T04:34:41.347Z,A5,5.80,120,4.78,On Target
2026-06-29T05:26:37.718Z,A5,5.79,125,5.46,Surfing/Planing
2026-06-29T19:22:12.435Z,A5,6.09,124,4.90,On Target
2026-06-29T11:31:49.865Z,A5,6.09,123,4.83,On Target
2026-06-29T18:45:54.247Z,A5,6.02,128,4.45,Poor Trim
2026-06-28T23:59:33.682Z,A5,5.81,131,4.76,On Target
2026-06-29T16:17:46.525Z,A5,6.03,129,5.56,Surfing/Planing
2026-06-29T22:44:17.158Z,A5,7.96,109,6.73,On Target
2026-06-29T20:37:35.688Z,A5,7.99,112,5.52,Poor Trim
2026-06-29T09:01:59.361Z,A5,7.93,109,6.62,On Target
2026-06-29T17:14:00.526Z,A5,8.22,113,6.53,On Target
2026-06-29T17:59:22.385Z,A5,8.15,114,7.57,Surfing/Planing
2026-06-28T22:47:31.833Z,A5,7.97,114,6.56,On Target
2026-06-29T09:50:25.609Z,A5,8.29,118,6.78,On Target
2026-06-29T21:25:42.236Z,A5,8.04,119,5.82,Poor Trim
2026-06-29T00:57:00.172Z,A5,7.95,121,7.29,Surfing/Planing
2026-06-29T21:23:52.371Z,A5,8.13,125,6.81,On Target
2026-06-29T15:56:47.852Z,A5,8.23,125,6.83,On Target
2026-06-29T15:12:36.096Z,A5,7.73,126,6.57,On Target
2026-06-28T20:27:03.315Z,A5,7.82,128,5.55,Poor Trim
2026-06-29T04:12:53.509Z,A5,7.90,130,5.94,Poor Trim
2026-06-29T01:08:14.564Z,A5,7.76,128,6.62,On Target
2026-06-29T06:51:58.991Z,A5,9.80,112,8.19,On Target
2026-06-29T02:58:22.290Z,A5,10.15,108,9.44,Surfing/Planing
2026-06-29T11:55:35.837Z,A5,9.72,109,8.26,On Target
2026-06-29T09:25:11.079Z,A5,9.95,115,8.31,On Target
2026-06-29T09:34:57.050Z,A5,10.05,117,8.52,On Target
2026-06-28T23:17:27.061Z,A5,9.80,116,7.63,Poor Trim
2026-06-29T13:24:47.755Z,A5,9.70,119,8.45,On Target
2026-06-28T23:29:06.441Z,A5,9.80,118,8.51,On Target
2026-06-28T23:33:57.491Z,A5,9.95,122,8.22,On Target
2026-06-29T15:05:41.661Z,A5,9.95,125,8.44,On Target
2026-06-29T14:06:58.749Z,A5,10.02,127,8.28,On Target
2026-06-29T23:00:28.852Z,A5,10.30,125,7.38,Poor Trim
2026-06-28T23:54:42.262Z,A5,9.83,129,8.15,On Target
2026-06-28T21:35:15.344Z,A5,9.75,129,7.30,Poor Trim
2026-06-29T22:31:33.716Z,A5,10.09,128,7.02,Poor Trim
2026-06-29T14:07:36.199Z,A5,12.07,110,10.22,Surfing/Planing
2026-06-29T22:37:09.473Z,A5,12.20,108,8.36,Poor Trim
2026-06-29T09:50:04.864Z,A5,11.82,110,9.74,On Target
2026-06-29T06:04:02.650Z,A5,12.06,117,9.65,On Target
2026-06-29T19:45:26.672Z,A5,11.72,115,9.57,On Target
2026-06-29T11:43:04.535Z,A5,11.73,116,7.98,Poor Trim
2026-06-29T04:07:21.122Z,A5,12.29,119,9.67,On Target
2026-06-29T06:10:15.186Z,A5,12.06,121,9.44,On Target
2026-06-29T12:15:26.712Z,A5,12.04,120,9.22,On Target
2026-06-29T09:09:15.690Z,A5,11.79,124,9.57,On Target
2026-06-29T03:56:34.056Z,A5,11.84,126,9.36,On Target
2026-06-29T10:30:24.799Z,A5,12.24,123,9.31,On Target
2026-06-29T22:44:33.060Z,A5,12.09,129,9.34,On Target
2026-06-29T00:26:28.686Z,A5,12.29,128,9.56,On Target
2026-06-29T21:17:31.102Z,A5,12.27,132,8.41,Poor Trim
2026-06-29T12:49:10.004Z,A5,14.13,111,10.63,On Target
2026-06-29T13:04:49.624Z,A5,14.15,110,10.67,On Target
2026-06-28T21:17:34.620Z,A5,13.95,109,10.62,On Target
2026-06-29T16:12:52.809Z,A5,14.14,116,10.51,On Target
2026-06-29T08:59:48.323Z,A5,13.78,115,10.72,On Target
2026-06-29T06:06:52.662Z,A5,13.83,116,10.82,On Target
2026-06-29T06:09:05.458Z,A5,13.94,121,9.54,Poor Trim
2026-06-28T23:54:38.241Z,A5,14.23,119,8.77,Poor Trim
2026-06-28T20:14:17.313Z,A5,13.96,118,10.48,On Target
2026-06-29T14:19:48.759Z,A5,13.78,125,10.39,On Target
2026-06-29T10:43:32.174Z,A5,14.00,124,10.45,On Target
2026-06-29T02:06:57.584Z,A5,14.12,125,10.90,On Target
2026-06-29T23:45:57.210Z,A5,14.21,128,10.54,On Target
2026-06-29T21:58:13.364Z,A5,13.92,130,10.78,On Target
2026-06-29T07:07:01.755Z,A5,13.88,131,10.77,On Target
2026-06-28T22:50:17.696Z,A5,16.09,111,13.30,Surfing/Planing
2026-06-29T16:28:57.982Z,A5,15.92,109,11.57,On Target
2026-06-29T03:33:51.747Z,A5,15.96,111,11.91,On Target
2026-06-29T19:09:50.847Z,A5,15.99,117,11.83,On Target
2026-06-28T22:58:25.053Z,A5,15.71,114,12.91,Surfing/Planing
2026-06-28T23:47:59.523Z,A5,15.83,113,12.05,On Target
2026-06-29T06:13:42.238Z,A5,15.77,119,11.73,On Target
2026-06-29T23:09:25.274Z,A5,16.20,120,9.63,Poor Trim
2026-06-29T18:29:06.341Z,A5,15.96,122,10.58,Poor Trim
2026-06-29T13:57:21.656Z,A5,15.72,126,12.69,Surfing/Planing
2026-06-29T22:48:27.510Z,A5,16.09,127,12.04,On Target
2026-06-29T22:36:16.945Z,A5,16.12,125,9.88,Poor Trim
2026-06-29T22:12:26.216Z,A5,16.12,128,13.06,Surfing/Planing
2026-06-29T05:24:13.522Z,A5,15.72,131,11.84,On Target
2026-06-29T13:21:35.496Z,A5,15.73,131,11.62,On Target
2026-06-29T08:22:39.299Z,A5,18.08,109,12.24,On Target
2026-06-29T22:30:00.525Z,A5,17.76,109,12.24,On Target
2026-06-29T18:42:47.457Z,A5,17.74,110,12.25,On Target
2026-06-29T07:11:13.080Z,A5,18.14,117,10.25,Poor Trim
2026-06-29T10:32:26.200Z,A5,17.78,113,12.69,On Target
2026-06-29T10:49:24.929Z,A5,17.72,117,13.42,Surfing/Planing
2026-06-29T05:20:14.447Z,A5,17.81,119,12.48,On Target
2026-06-29T20:32:49.764Z,A5,18.06,119,10.72,Poor Trim
2026-06-29T20:24:26.644Z,A5,17.84,118,12.07,On Target
2026-06-29T21:58:43.097Z,A5,18.02,124,12.49,On Target
2026-06-29T02:55:12.943Z,A5,18.12,126,12.21,On Target
2026-06-29T11:19:14.937Z,A5,17.99,124,11.15,Poor Trim
2026-06-29T12:18:59.885Z,A5,18.07,132,12.09,On Target
2026-06-28T20:51:53.027Z,A5,18.06,128,12.77,On Target
2026-06-29T00:11:35.734Z,A5,17.94,132,11.44,Poor Trim
2026-06-28T23:59:25.963Z,A5,20.30,110,12.11,Poor Trim
2026-06-29T10:19:25.802Z,A5,20.17,108,11.99,Poor Trim
2026-06-29T23:52:41.092Z,A5,20.18,110,11.84,Poor Trim
2026-06-29T11:11:40.882Z,A5,20.28,117,11.99,Poor Trim
2026-06-29T11:21:35.174Z,A5,20.11,117,13.20,On Target
2026-06-29T07:30:35.061Z,A5,20.29,114,13.34,On Target
2026-06-29T11:56:42.195Z,A5,20.05,118,10.89,Poor Trim
2026-06-29T03:16:11.715Z,A5,19.95,118,12.91,On Target
2026-06-29T06:02:28.001Z,A5,19.76,122,11.59,Poor Trim
2026-06-28T22:40:05.811Z,A5,19.98,123,12.91,On Target
2026-06-29T06:50:26.796Z,A5,20.14,127,13.28,On Target
2026-06-29T17:46:34.052Z,A5,20.18,126,13.48,On Target
2026-06-28T22:51:54.945Z,A5,19.89,130,13.25,On Target
2026-06-29T20:21:07.949Z,A5,19.98,130,11.23,Poor Trim
2026-06-29T10:42:43.312Z,A5,19.98,130,13.24,On Target
2026-06-29T23:21:42.224Z,A5,21.71,108,12.69,Poor Trim
2026-06-28T22:35:24.680Z,A5,21.85,109,15.09,Surfing/Planing
2026-06-29T12:21:04.416Z,A5,21.86,109,13.95,On Target
2026-06-29T15:17:13.427Z,A5,22.21,117,12.60,Poor Trim
2026-06-29T22:59:35.770Z,A5,21.84,115,13.92,On Target
2026-06-29T22:01:35.906Z,A5,21.76,115,14.06,On Target
2026-06-29T23:39:17.475Z,A5,21.92,120,14.34,On Target
2026-06-28T20:48:01.349Z,A5,22.14,119,15.07,Surfing/Planing
2026-06-29T06:06:01.285Z,A5,22.00,118,14.13,On Target
2026-06-29T12:50:31.990Z,A5,22.18,123,14.13,On Target
2026-06-29T19:59:21.468Z,A5,22.20,126,11.79,Poor Trim
2026-06-29T09:34:12.825Z,A5,22.19,123,15.80,Surfing/Planing
2026-06-29T20:40:06.650Z,A5,22.28,128,13.56,On Target
2026-06-29T09:49:11.711Z,A5,21.79,130,13.55,On Target
2026-06-28T20:34:26.761Z,A5,21.93,131,11.54,Poor Trim
2026-06-29T14:30:49.046Z,A5,24.28,111,12.64,Poor Trim
2026-06-29T05:26:47.426Z,A5,23.71,112,12.57,Poor Trim
2026-06-29T12:05:50.359Z,A5,23.85,111,14.73,On Target
2026-06-28T22:38:19.270Z,A5,23.87,116,14.52,On Target
2026-06-29T10:56:55.342Z,A5,23.78,113,12.09,Poor Trim
2026-06-29T07:41:20.755Z,A5,24.21,113,14.33,On Target
2026-06-29T00:51:12.115Z,A5,23.84,118,14.86,On Target
2026-06-29T08:12:42.420Z,A5,24.12,119,12.64,Poor Trim
2026-06-29T15:36:19.264Z,A5,24.08,119,15.94,Surfing/Planing
2026-06-29T18:16:00.158Z,A5,23.75,125,14.33,On Target
2026-06-29T14:51:03.642Z,A5,24.13,125,14.27,On Target
2026-06-29T19:45:00.146Z,A5,23.97,125,15.81,Surfing/Planing
2026-06-28T23:24:03.745Z,A5,24.00,131,16.13,Surfing/Planing
2026-06-29T09:11:02.983Z,A5,23.77,132,13.16,Poor Trim
2026-06-29T15:31:32.559Z,A5,24.07,131,15.03,On Target
2026-06-28T22:14:23.720Z,A5,26.00,111,15.01,On Target
2026-06-29T09:58:26.778Z,A5,26.29,110,15.43,On Target
2026-06-29T09:30:54.187Z,A5,25.79,111,15.06,On Target
2026-06-29T22:01:45.487Z,A5,26.07,114,16.38,Surfing/Planing
2026-06-29T20:04:25.062Z,A5,26.18,116,13.96,Poor Trim
2026-06-29T05:07:30.203Z,A5,25.94,114,15.30,On Target
2026-06-29T18:35:04.254Z,A5,26.07,120,15.86,On Target
2026-06-29T10:51:51.316Z,A5,26.00,120,15.23,On Target
2026-06-29T18:29:24.970Z,A5,26.06,118,15.43,On Target
2026-06-28T23:22:19.687Z,A5,26.13,125,17.51,Surfing/Planing
2026-06-29T01:13:16.883Z,A5,25.82,127,15.43,On Target
2026-06-29T15:02:29.857Z,A5,26.19,124,15.76,On Target
